"sample_id","Shannon","Simpson","subject_id","visit_number","sample_body_site","study_full_name","project_name"
"ep346571_k20_mv1d",1.72555222348049,0.765661797213841,"88af6472fb03642dd5eaf8cddcc067c6",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep346571_k30_mv1d",1.69083022098345,0.733903751036723,"88af6472fb03642dd5eaf8cddcc067c6",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep346571_k40_mv1d",1.52885918182748,0.689869637780137,"88af6472fb03642dd5eaf8cddcc067c6",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep346571_k50_mv1d",1.55519176567341,0.654831526748562,"88af6472fb03642dd5eaf8cddcc067c6",5,"vagina","momspi","Integrative Human Microbiome Project"
"ep346571_k60_mv1d",1.97479689021757,0.815068736968261,"88af6472fb03642dd5eaf8cddcc067c6",6,"vagina","momspi","Integrative Human Microbiome Project"
"ep351505_k10_mv1d",1.24316148154806,0.463036244567436,"88af6472fb03642dd5eaf8cddcc17663",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep351505_k20_mv1d",1.16363612612077,0.411726252156131,"88af6472fb03642dd5eaf8cddcc17663",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k10_mv1d",1.71389074378321,0.709785296472986,"e50d0c183689e4053ccb35f8b29ee44e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k100_mv1d",1.00801992470395,0.523983526873284,"e50d0c183689e4053ccb35f8b29ee44e",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k20_mv1d",1.3615063184186,0.63962238568704,"e50d0c183689e4053ccb35f8b29ee44e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k40_mv1d",1.79629950927059,0.798553707474204,"e50d0c183689e4053ccb35f8b29ee44e",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k70_mv1d",0.824012225669186,0.362930931925748,"e50d0c183689e4053ccb35f8b29ee44e",7,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k80_mv1d",1.18096757701475,0.550961299987874,"e50d0c183689e4053ccb35f8b29ee44e",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep353148_k90_mv1d",1.74257126955456,0.770087485528953,"e50d0c183689e4053ccb35f8b29ee44e",9,"vagina","momspi","Integrative Human Microbiome Project"
"ep354309_k10_mv1d",0.330300516451292,0.103524750920597,"858ed4564f11795ec13dda4c10a415e5",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep356729_k10_mv1d",1.37618002304549,0.647426330984966,"858ed4564f11795ec13dda4c10a4164f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep356729_k20_mv1d",1.99127599286579,0.826772913108906,"858ed4564f11795ec13dda4c10a4164f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep356792_k10_mv1d",1.28536917965782,0.592825045599653,"858ed4564f11795ec13dda4c10a416cd",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep360379_k10_mv1d",2.05333614043874,0.825679012345679,"76612bd9a41885add4f6b0b768418da0",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep360379_k20_mv1d",0.573703823634643,0.223209407918707,"76612bd9a41885add4f6b0b768418da0",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep360379_k30_mv1d",1.95701542678184,0.567859572355779,"76612bd9a41885add4f6b0b768418da0",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep360379_k40_mv1d",2.79434116839127,0.881078357268833,"76612bd9a41885add4f6b0b768418da0",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep361548_k10_mv1d",0.217575926822306,0.0549116654914684,"858ed4564f11795ec13dda4c10a421a8",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep361548_k20_mv1d",0.159074311110412,0.0423068326058436,"858ed4564f11795ec13dda4c10a421a8",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep361548_k30_mv1d",1.08380341416689,0.293589403509509,"858ed4564f11795ec13dda4c10a421a8",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep362253_k10_mv1d",1.69197920204431,0.740934064719891,"88af6472fb03642dd5eaf8cddcc12783",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep362721_k10_mv1d",2.43623254930662,0.755554778506315,"858ed4564f11795ec13dda4c10a4243f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep362721_k100_mv1d",1.3814332486741,0.661830372619989,"858ed4564f11795ec13dda4c10a4243f",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep362721_k20_mv1d",0.743549855875809,0.411631798081103,"858ed4564f11795ec13dda4c10a4243f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep362721_k80_mv1d",0.725889269636988,0.343751191031188,"858ed4564f11795ec13dda4c10a4243f",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep364626_k10_mv1d",1.21801752584253,0.605585142821675,"858ed4564f11795ec13dda4c10a4337b",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep364626_k100_mv1d",2.18872181093242,0.745863752331315,"858ed4564f11795ec13dda4c10a4337b",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep364626_k20_mv1d",1.27934200532289,0.661057894929441,"858ed4564f11795ec13dda4c10a4337b",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep364626_k30_mv1d",1.38972242021662,0.69827719983296,"858ed4564f11795ec13dda4c10a4337b",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep364626_k40_mv1d",1.3303197155969,0.687725226294712,"858ed4564f11795ec13dda4c10a4337b",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep366104_k10_mv1d",0.381396036054468,0.157337877315287,"e50d0c183689e4053ccb35f8b29ef313",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep366104_k20_mv1d",0.167318722796748,0.0524640077976474,"e50d0c183689e4053ccb35f8b29ef313",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep366104_k30_mv1d",1.04289124154307,0.567727586941013,"e50d0c183689e4053ccb35f8b29ef313",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep366104_k40_mv1d",3.58278266716343,0.935900484817921,"e50d0c183689e4053ccb35f8b29ef313",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep367695_k10_mv1d",1.76602350431963,0.687270233196159,"858ed4564f11795ec13dda4c10c4bbfb",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep368327_k10_mv1d",0.960724871475985,0.397778050637554,"e50d0c183689e4053ccb35f8b29ef61e",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep368327_k20_mv1d",0.98074965850121,0.303698302705259,"e50d0c183689e4053ccb35f8b29ef61e",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep368327_k30_mv1d",0.592466786385158,0.180835418150723,"e50d0c183689e4053ccb35f8b29ef61e",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep368327_k40_mv1d",2.63398640013389,0.877018258638901,"e50d0c183689e4053ccb35f8b29ef61e",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep368562_k10_mv1d",0.14053267094212,0.0398905807254787,"858ed4564f11795ec13dda4c10a43b38",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep368562_k100_mv1d",1.54871964201302,0.665535605255478,"858ed4564f11795ec13dda4c10a43b38",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep368562_k20_mv1d",0.423205839231125,0.136272322599986,"858ed4564f11795ec13dda4c10a43b38",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep368562_k30_mv1d",0.447096821758382,0.127728990033769,"858ed4564f11795ec13dda4c10a43b38",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep368562_k40_mv1d",0.476423985268149,0.134693681034087,"858ed4564f11795ec13dda4c10a43b38",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep370370_k10_mv1d",0.740727024549611,0.383568269610638,"858ed4564f11795ec13dda4c10a44a23",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep370370_k100_mv1d",1.12992027908553,0.448925186538065,"858ed4564f11795ec13dda4c10a44a23",10,"vagina","momspi","Integrative Human Microbiome Project"
"ep370370_k20_mv1d",1.21061189717723,0.600592796916492,"858ed4564f11795ec13dda4c10a44a23",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep370370_k30_mv1d",0.833560251192776,0.356083421080425,"858ed4564f11795ec13dda4c10a44a23",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep371302_k10_mv1d",1.56297354835869,0.599914038992911,"76612bd9a41885add4f6b0b768419070",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep371302_k20_mv1d",0.764148193528678,0.311849346980634,"76612bd9a41885add4f6b0b768419070",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep371302_k30_mv1d",1.58779983572369,0.619045485170432,"76612bd9a41885add4f6b0b768419070",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep371302_k40_mv1d",0.784369842310229,0.315232614903087,"76612bd9a41885add4f6b0b768419070",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep373403_k10_mv1d",0.902446137896376,0.375904163004112,"858ed4564f11795ec13dda4c10a456c5",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep373403_k20_mv1d",0.935551225746863,0.358911765869898,"858ed4564f11795ec13dda4c10a456c5",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep373403_k80_mv1d",1.13075003962097,0.481996372119253,"858ed4564f11795ec13dda4c10a456c5",8,"vagina","momspi","Integrative Human Microbiome Project"
"ep374881_k10_mv1d",2.08476051036631,0.830095493006154,"858ed4564f11795ec13dda4c10a4605a",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep376025_k10_mv1d",0.6212782826161,0.242160471302148,"858ed4564f11795ec13dda4c10a46e0f",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep376025_k20_mv1d",2.59814417145803,0.893684462582326,"858ed4564f11795ec13dda4c10a46e0f",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep376025_k30_mv1d",1.32236009032767,0.532996075896733,"858ed4564f11795ec13dda4c10a46e0f",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep376025_k40_mv1d",1.42305316584079,0.491330338778153,"858ed4564f11795ec13dda4c10a46e0f",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep376101_k10_mv1d",1.50204866823779,0.605435998065453,"858ed4564f11795ec13dda4c10a47a53",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep376101_k20_mv1d",0.841008605674246,0.417929848982345,"858ed4564f11795ec13dda4c10a47a53",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep376101_k30_mv1d",1.55944650949626,0.64278132765762,"858ed4564f11795ec13dda4c10a47a53",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep376101_k90_mv1d",1.99692611542768,0.785214163185915,"858ed4564f11795ec13dda4c10a47a53",9,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k10_mv1d",2.13341350384724,0.857777777777778,"88af6472fb03642dd5eaf8cddcbfbeb8",1,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k110_mv1d",3.09784623841395,0.923803256492423,"88af6472fb03642dd5eaf8cddcbfbeb8",11,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k20_mv1d",0.104173140801288,0.0254770895501376,"88af6472fb03642dd5eaf8cddcbfbeb8",2,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k30_mv1d",0.0891559684873834,0.0217101078250516,"88af6472fb03642dd5eaf8cddcbfbeb8",3,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k40_mv1d",0.150001997948068,0.0367173305640883,"88af6472fb03642dd5eaf8cddcbfbeb8",4,"vagina","momspi","Integrative Human Microbiome Project"
"ep376326_k50_mv1d",0.131074880903118,0.0306180033425368,"88af6472fb03642dd5eaf8cddcbfbeb8",5,"vagina","momspi","Integrative Human Microbiome Project"
